Task,Job id,CPU,MEM,DISK
M2,j_7217,0.024885506,0.05,0.011857759
J3_1_2,j_7217,0.042191739,0.05,0.015146838
J7_1_6,j_7218,0.043121123,0.035185185,0.025049196
R2_1,j_7218,0.016747204,0.042592593,0.043302637
R8_7,j_7218,0.016532086,0.021111111,0.043828913
M3,j_7218,0.022638877,0.035185185,0.029987573
J4_2_3,j_7218,0.04055726,0.035185185,0.03634022
M1,j_7218,0.011609077,0.042592593,0.034344475
R5_4,j_7218,0.023089609,0.021111111,0.027083316
M6,j_7218,0.046461562,0.035185185,0.032830499
M5,j_7219,0.029639608,0.028518519,0.041072866
J7_4_6,j_7219,0.022581589,0.05,0.048267288
J6_4_5,j_7219,0.013726199,0.05,0.024926327
M3,j_7219,0.040673371,0.028518519,0.037443073
R2_1,j_7219,0.018801976,0.035185185,0.026501243
M4,j_7219,0.015060294,0.028518519,0.043218641
M1,j_7219,0.03311078,0.028518519,0.023703351
J8_2_3_7,j_7219,0.039426086,0.042592593,0.02731437
M4,j_7220,0.013773436,0.028518519,0.017297224
J5_3_4,j_7220,0.035775236,0.042592593,0.028232455
M1,j_7220,0.02551215,0.028518519,0.028791
M2,j_7220,0.040979126,0.028518519,0.024874684
J3_1_2,j_7220,0.018285671,0.05,0.01768785
M4,j_7221,0.023216857,0.028518519,0.04302426
J2_1_4,j_7221,0.027969556,0.05,0.032332366
M6,j_7221,0.018895257,0.028518519,0.048356778
M1,j_7221,0.041570216,0.028518519,0.013792689
M3,j_7221,0.023417538,0.028518519,0.029092233
J5_3_4,j_7221,0.027791511,0.05,0.043083661
J7_2_5_6,j_7221,0.033547844,0.042592593,0.036156479
M1,j_7222,0.034430144,0.028518519,0.017130308
J5_1_2_4,j_7222,0.041037056,0.05,0.038454705
M2,j_7222,0.023148599,0.028518519,0.021986344
R4_3,j_7222,0.036427791,0.042592593,0.022475584
M3,j_7222,0.010927653,0.028518519,0.045796699
R6_5,j_7222,0.024452466,0.042592593,0.01705942
R7_6,j_7222,0.012686305,0.035185185,0.02582625
R5_4,j_7223,0.049714778,0.035185185,0.038026302
M3,j_7223,0.028683272,0.028518519,0.036602372
R2_1,j_7223,0.04730227,0.042592593,0.039701911
M1,j_7223,0.045633004,0.028518519,0.041735454
J4_2_3,j_7223,0.048405571,0.05,0.02104389
M4,j_7224,0.02822146,0.028518519,0.020577682
J6_4_5,j_7224,0.014046748,0.05,0.044232817
M2,j_7224,0.031210675,0.028518519,0.034649865
J3_1_2,j_7224,0.030600519,0.05,0.039572404
M1,j_7224,0.038701884,0.028518519,0.048910535
M5,j_7224,0.020887631,0.028518519,0.027723293
J7_3_6,j_7224,0.032907027,0.042592593,0.020524223
R7_6,j_7225,0.010938631,0.035185185,0.03217471
R2_1,j_7225,0.048306149,0.042592593,0.048066579
R3_2,j_7225,0.043402315,0.042592593,0.026004205
R4_3,j_7225,0.049301176,0.035185185,0.01371262
M1,j_7225,0.022410449,0.028518519,0.01638536
M5_4,j_7225,0.013328101,0.028518519,0.031611442
R6_5,j_7225,0.038826119,0.042592593,0.020736125
J7_5_6,j_7226,0.011447426,0.042592593,0.030764511
M1,j_7226,0.015368232,0.028518519,0.039086471
R3_2,j_7226,0.010812042,0.035185185,0.03238212
J5_3_4,j_7226,0.042132098,0.05,0.0467304
M6,j_7226,0.025035619,0.028518519,0.042805935
M4,j_7226,0.018887567,0.028518519,0.04851553
R2_1,j_7226,0.04448618,0.042592593,0.044115019
J8_6_7,j_7227,0.038623674,0.05,0.014003134
R5_4,j_7227,0.042711039,0.035185185,0.040528625
M6,j_7227,0.03434678,0.028518519,0.049618419
R3_2,j_7227,0.017040517,0.035185185,0.03341998
M1,j_7227,0.015526995,0.028518519,0.039385985
J10_3_5_8_9,j_7227,0.010837704,0.042592593,0.011526626
M4,j_7227,0.020916004,0.028518519,0.027017545
R2_1,j_7227,0.047733289,0.042592593,0.024622015
M9,j_7227,0.013707677,0.028518519,0.02759196
M7,j_7227,0.044228512,0.028518519,0.015748176
R6_5,j_7228,0.011275821,0.021111111,0.042246057
J5_1_4,j_7228,0.01401549,0.021111111,0.032233312
R3_2,j_7228,0.016268117,0.021111111,0.043260995
R2_1,j_7228,0.044061359,0.021111111,0.012212905
M4_3,j_7228,0.048944162,0.021111111,0.029862361
M1,j_7228,0.026178888,0.021111111,0.013193189
R7_6,j_7228,0.047198754,0.021111111,0.038642567
R5_4,j_7229,0.014082199,0.021111111,0.016915987
M1,j_7229,0.036422797,0.021111111,0.014301257
M6_5,j_7229,0.04888196,0.05,0.033180095
M3,j_7229,0.041833875,0.021111111,0.04164968
J4_1_2_3,j_7229,0.046905328,0.021111111,0.010211491
M2,j_7229,0.033345568,0.021111111,0.043983463
R7_6,j_7229,0.010474814,0.028518519,0.047822317
R5_4,j_7230,0.030585615,0.021111111,0.048770739
J4_1_3,j_7230,0.017427515,0.028518519,0.014894159
M2,j_7230,0.025406584,0.021111111,0.037173982
M1,j_7230,0.017104632,0.028518519,0.028988702
R3_2,j_7230,0.041791333,0.021111111,0.020579129
R3_2,j_7231,0.027608981,0.021111111,0.033499958
M2,j_7231,0.020984879,0.021111111,0.014279078
R6_5,j_7231,0.025312681,0.021111111,0.015247805
M1,j_7231,0.027333908,0.035185185,0.04477408
J5_3_4,j_7231,0.029592388,0.021111111,0.02949909
M4,j_7231,0.030102548,0.021111111,0.016246204
J7_1_6,j_7231,0.03866148,0.035185185,0.030083565
J7_6,j_7232,0.04542071,0.042592593,0.044197255
M2,j_7232,0.033221019,0.042592593,0.020113797
J5_1_2_3_4,j_7232,0.022480947,0.05,0.039877783
J8_6,j_7232,0.020311526,0.042592593,0.044889724
M4,j_7232,0.015470337,0.042592593,0.022830995
M3,j_7232,0.022787246,0.028518519,0.014121544
M1,j_7232,0.032018271,0.042592593,0.018657616
J6_3_5,j_7232,0.031027096,0.05,0.044568199
R3_2,j_7233,0.021681704,0.021111111,0.037162388
R1_2,j_7233,0.017228937,0.021111111,0.037374696
M4,j_7233,0.022341388,0.021111111,0.021417603
M2,j_7233,0.040175001,0.021111111,0.010093937
M6_1_3_5,j_7233,0.040371832,0.035185185,0.032158158
R8_7,j_7233,0.042760434,0.021111111,0.048874196
R7_6,j_7233,0.037091334,0.021111111,0.047201678
R5_4,j_7233,0.022194905,0.021111111,0.044439676
R2_1,j_7234,0.037136123,0.035185185,0.044225458
M5,j_7234,0.035171415,0.028518519,0.022396171
M3_2,j_7234,0.012867748,0.028518519,0.027064903
J7_5_6,j_7234,0.025494359,0.05,0.018772081
M1,j_7234,0.045064357,0.028518519,0.031882462
R4_3,j_7234,0.034894893,0.042592593,0.028573141
R9_8,j_7234,0.027582101,0.035185185,0.019439631
M6,j_7234,0.040697494,0.028518519,0.031124171
J8_4_7,j_7234,0.022365315,0.05,0.010341322
M3_2,j_7235,0.010663222,0.028518519,0.047386241
R4_3,j_7235,0.035521271,0.035185185,0.048716782
M1,j_7235,0.016549967,0.028518519,0.018939664
R2_1,j_7235,0.030209578,0.035185185,0.042339997
R2_1,j_7236,0.035713745,0.021111111,0.022169048
R5_4,j_7236,0.013526935,0.021111111,0.038919872
M3,j_7236,0.024502633,0.028518519,0.010420011
J6_2_3_5,j_7236,0.015217838,0.028518519,0.011486207
M4,j_7236,0.031632943,0.035185185,0.030690963
M1,j_7236,0.023386545,0.021111111,0.011399667
R2_1,j_7237,0.043941598,0.042592593,0.040648764
R3_2,j_7237,0.015022947,0.035185185,0.010755934
M1,j_7237,0.025423823,0.028518519,0.016876002
R2_1,j_7238,0.034819998,0.021111111,0.043504034
R3_2,j_7238,0.019110953,0.021111111,0.025616769
M1,j_7238,0.01506034,0.021111111,0.03565778
R4_3,j_7239,0.029037839,0.042592593,0.014152482
R6_5,j_7239,0.015750004,0.042592593,0.049875511
M5,j_7239,0.029230068,0.028518519,0.046210694
J7_2_4_6,j_7239,0.015275818,0.05,0.031966764
M3,j_7239,0.034258466,0.028518519,0.02493707
R2_1,j_7239,0.025322042,0.042592593,0.038510773
M1,j_7239,0.045742677,0.028518519,0.018885047
R8_7,j_7239,0.048121365,0.035185185,0.010814139
R6_5,j_7240,0.049959308,0.035185185,0.025460498
M1,j_7240,0.02347619,0.028518519,0.020966587
R9_8,j_7240,0.04953621,0.035185185,0.018769969
J8_2_4_6_7,j_7240,0.024551319,0.05,0.025665312
M3,j_7240,0.020740884,0.028518519,0.018291263
M7,j_7240,0.044692588,0.028518519,0.010999417
M5,j_7240,0.03124623,0.028518519,0.044537803
R2_1,j_7240,0.020123043,0.035185185,0.047242309
R4_3,j_7240,0.047245344,0.035185185,0.024544641
J3_1_2,j_7241,0.032847147,0.05,0.035689811
M7,j_7241,0.042990874,0.028518519,0.019386573
R5_4,j_7241,0.030158207,0.042592593,0.045296719
J8_6_7,j_7241,0.022894706,0.05,0.039448436
R9_8,j_7241,0.035815922,0.042592593,0.040630718
M4,j_7241,0.04786815,0.028518519,0.04457641
M1,j_7241,0.044581081,0.028518519,0.020814488
R10_9,j_7241,0.030771189,0.035185185,0.027474272
M2,j_7241,0.022412524,0.028518519,0.025457954
J6_3_5,j_7241,0.040671933,0.05,0.022739848
M3,j_7242,0.029185342,0.028518519,0.019652871
M7_2_6,j_7242,0.049333265,0.021111111,0.014991334
R6_4,j_7242,0.033384355,0.021111111,0.03764439
R4_3,j_7242,0.02975188,0.028518519,0.01891
J5_2_4,j_7242,0.016648206,0.021111111,0.02561933
R2_1,j_7242,0.029739895,0.021111111,0.018264514
M1,j_7242,0.038032049,0.021111111,0.035044759
M3,j_7243,0.017308066,0.035185185,0.035751351
J4_2_3,j_7243,0.041924029,0.035185185,0.040958074
J6_1_5,j_7243,0.012105698,0.028518519,0.024341089
R5_4,j_7243,0.042804636,0.035185185,0.047961562
M1,j_7243,0.035999265,0.028518519,0.011230192
M2,j_7243,0.049017388,0.028518519,0.03216975
R7_6,j_7243,0.049269202,0.021111111,0.044744836
M1,j_7244,0.013537874,0.028518519,0.037870072
R7_6,j_7244,0.015746002,0.042592593,0.041229958
R2_1,j_7244,0.023913507,0.042592593,0.029401688
R9_1,j_7244,0.046323198,0.042592593,0.04675344
R3_2,j_7244,0.034884875,0.035185185,0.038377619
R5_4,j_7244,0.01640449,0.035185185,0.038666707
R4_1,j_7244,0.010074397,0.042592593,0.04273877
M6,j_7244,0.020637247,0.028518519,0.048852164
R8_7,j_7244,0.027120154,0.035185185,0.037452628
R10_9,j_7244,0.048997447,0.035185185,0.011887661
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,j_7245,0.037207662,0.01,0.039009445
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_7245,0.035083139,0.01,0.045009182
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,j_7245,0.022533238,0.01,0.016796314
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,j_7246,0.034957167,0.01,0.045505369
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,j_7246,0.012072125,0.01,0.049331419
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_7246,0.012248211,0.01,0.030272849
M3,j_7247,0.044648404,0.028518519,0.034417071
M1,j_7247,0.036624438,0.042592593,0.036561949
R5_4,j_7247,0.02212502,0.035185185,0.011997611
J4_2_3,j_7247,0.039248323,0.05,0.014250554
R2_1,j_7247,0.049597749,0.042592593,0.021656428
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,j_7248,0.018092628,0.01,0.049322274
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,j_7248,0.042706568,0.01,0.011135617
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_7248,0.046572726,0.01,0.02504921
R8_2_7,j_7249,0.012309902,0.035185185,0.036729036
M1,j_7249,0.047554377,0.028518519,0.030331413
J2_1_5,j_7249,0.029722006,0.028518519,0.046065838
M6,j_7249,0.014185036,0.035185185,0.010733873
R5_4,j_7249,0.018077375,0.028518519,0.043572331
R4_3,j_7249,0.013183627,0.035185185,0.021697446
M3,j_7249,0.03539286,0.021111111,0.033156991
J7_5_6,j_7249,0.046550751,0.035185185,0.011246386
M1,j_7250,0.029792283,0.032222222,0.010764805
R2_1,j_7250,0.013800092,0.035185185,0.014751262
R5_1,j_7251,0.04924501,0.021111111,0.026682674
R6_1,j_7251,0.026691625,0.021111111,0.039732952
R4_1,j_7251,0.014400679,0.028518519,0.016239506
M1,j_7251,0.048008668,0.035185185,0.032522186
R8_1,j_7251,0.017268372,0.021111111,0.03764325
R2_1,j_7251,0.032868981,0.028518519,0.038357367
R9_1,j_7251,0.01463008,0.021111111,0.03862492
R3_1,j_7251,0.016863057,0.028518519,0.0132212
R7_1,j_7251,0.013053055,0.021111111,0.039064968
M1,j_7252,0.042206712,0.021111111,0.016982332
R4_3,j_7252,0.029912394,0.021111111,0.039027625
M2,j_7252,0.01554627,0.028518519,0.047113202
J3_1_2,j_7252,0.037010411,0.021111111,0.036733829
R5_4,j_7252,0.010076617,0.021111111,0.020097027
M1,j_7253,0.013743636,0.042592593,0.032213068
R2_1,j_7253,0.030909056,0.035185185,0.045547058
R2_1,j_7254,0.029596907,0.021111111,0.01363939
R7_6,j_7254,0.013624804,0.021111111,0.046721237
M1,j_7254,0.034657746,0.021111111,0.049647335
M5,j_7254,0.013115487,0.021111111,0.011163772
M8_7,j_7254,0.022650294,0.021111111,0.034127081
M4,j_7254,0.034318507,0.021111111,0.031752847
M3,j_7254,0.012404675,0.05,0.037336515
J9_2_3_4_8,j_7254,0.044777418,0.05,0.041839133
R10_9,j_7254,0.031214765,0.035185185,0.048945117
R6_5,j_7254,0.034185295,0.021111111,0.039818541
M3,j_7255,0.042977779,0.028518519,0.027265182
M1,j_7255,0.020699712,0.028518519,0.042704627
M4,j_7255,0.034903048,0.028518519,0.0328443
J5_2_3_4,j_7255,0.043583927,0.042592593,0.019605004
R2_1,j_7255,0.022199624,0.035185185,0.019878865
M2,j_7256,0.048221818,0.05,0.021781926
R4_3,j_7256,0.010382623,0.035185185,0.025785356
R6_5,j_7256,0.032302765,0.035185185,0.032188144
R3_2,j_7256,0.029423675,0.035185185,0.04878032
J5_1_4,j_7256,0.01080191,0.035185185,0.019890004
R1_2,j_7256,0.028151646,0.035185185,0.04072335
M2,j_7257,0.040240548,0.028518519,0.03449364
M1,j_7257,0.012810007,0.028518519,0.02300709
R3_1_2,j_7257,0.026716067,0.042592593,0.042938513
M6,j_7257,0.010236137,0.028518519,0.01680157
M4,j_7257,0.010534463,0.028518519,0.017924063
M7,j_7257,0.043758654,0.028518519,0.043223172
M5,j_7257,0.041267181,0.028518519,0.041899122
J8_3_4_5_6_7,j_7257,0.03567535,0.042592593,0.010287156
R8_7,j_7258,0.032171067,0.021111111,0.022305333
J7_3_6,j_7258,0.019740573,0.021111111,0.011166255
M1,j_7258,0.042869964,0.035185185,0.029265964
J6_4_5,j_7258,0.023229252,0.021111111,0.023938744
J3_1_2,j_7258,0.033981487,0.035185185,0.046856143
M5,j_7258,0.040717553,0.021111111,0.018165994
M4,j_7258,0.015705093,0.021111111,0.044986304
M2,j_7258,0.046115907,0.035185185,0.027582326
M4,j_7259,0.010018152,0.021111111,0.013421172
J8_1_3_5_7,j_7259,0.011319135,0.021111111,0.025559167
M1,j_7259,0.019407797,0.021111111,0.04011648
M6,j_7259,0.012381273,0.021111111,0.035596469
M2,j_7259,0.023519911,0.021111111,0.044716813
R7_6,j_7259,0.01450801,0.021111111,0.027131558
R3_2,j_7259,0.023527969,0.021111111,0.0425832
R5_4,j_7259,0.023401343,0.021111111,0.019747896
R4_3,j_7260,0.048223335,0.035185185,0.013115869
R2_1,j_7260,0.043170814,0.021111111,0.046353956
R6_5,j_7260,0.022125432,0.035185185,0.034765248
M3_2,j_7260,0.047779763,0.035185185,0.0235786
R5_4,j_7260,0.021617569,0.035185185,0.047135873
M1,j_7260,0.025650236,0.035185185,0.01384698
M3,j_7261,0.049912587,0.021111111,0.047634216
R7_6,j_7261,0.040383743,0.021111111,0.020939642
R4_3,j_7261,0.034215709,0.021111111,0.039797016
R5_4,j_7261,0.028681287,0.021111111,0.02628574
M6_2_5,j_7261,0.045347772,0.021111111,0.024930213
R1_3,j_7261,0.02233266,0.021111111,0.018240727
R2_1,j_7261,0.015490673,0.021111111,0.011830745
R8_7,j_7261,0.022370312,0.021111111,0.035340703
R4_3,j_7262,0.034135235,0.035185185,0.048327919
R3_2,j_7262,0.024101573,0.042592593,0.026105838
R7_6,j_7262,0.044744713,0.035185185,0.011241921
R2_1,j_7262,0.011481717,0.042592593,0.040923278
M5_4,j_7262,0.042438862,0.028518519,0.018213698
R6_5,j_7262,0.039336986,0.042592593,0.010816918
M1,j_7262,0.020784938,0.028518519,0.017642011
R7_6,j_7263,0.012282404,0.021111111,0.013223103
M1,j_7263,0.049196641,0.05,0.028292254
J6_1_5,j_7263,0.044198252,0.035185185,0.043561861
R4_3,j_7263,0.016089909,0.021111111,0.044901977
R3_2,j_7263,0.031891885,0.021111111,0.021352445
M2,j_7263,0.044837809,0.021111111,0.022702017
M5_4,j_7263,0.049334032,0.021111111,0.044715546
R4_3,j_7264,0.015734875,0.035185185,0.045048824
J7_2_4_6,j_7264,0.025524979,0.021111111,0.037456662
M1,j_7264,0.036333991,0.05,0.020296388
M3,j_7264,0.015066267,0.05,0.019301376
R2_1,j_7264,0.029449271,0.028518519,0.015323127
M5,j_7264,0.013651712,0.05,0.016920527
R6_5,j_7264,0.044062424,0.035185185,0.041019297
J10_3_4_5_6_7_8_9,j_7265,0.01679257,0.035185185,0.028945845
M9,j_7265,0.040187489,0.042592593,0.040204378
M6,j_7265,0.045294913,0.042592593,0.029470556
R3_2,j_7265,0.018013541,0.021111111,0.023584729
M4,j_7265,0.03690517,0.05,0.023262479
M7,j_7265,0.03955296,0.028518519,0.031015802
M5,j_7265,0.03211536,0.035185185,0.013643719
M8,j_7265,0.032246208,0.05,0.022820641
M1,j_7265,0.026048141,0.021111111,0.045742423
R2_1,j_7265,0.023243326,0.021111111,0.027007563
J10_7_9,j_7266,0.018719276,0.021111111,0.035767762
R2_1,j_7266,0.043493595,0.021111111,0.026350316
M3,j_7266,0.018773133,0.021111111,0.024909211
R7_6,j_7266,0.023584447,0.021111111,0.038074035
R4_3,j_7266,0.019877274,0.021111111,0.035055059
R9_8,j_7266,0.030959794,0.021111111,0.040281643
M6,j_7266,0.013185637,0.021111111,0.025406002
J5_2_4,j_7266,0.018089614,0.021111111,0.017842603
M8,j_7266,0.027118808,0.021111111,0.015140628
M1,j_7266,0.044439153,0.028518519,0.039776227
M1,j_7267,0.011536098,0.028518519,0.012936708
M3,j_7267,0.021254114,0.028518519,0.042328341
M6,j_7267,0.030575714,0.028518519,0.022547463
M2,j_7267,0.040856645,0.028518519,0.034780466
J9_1_2_3_4_5_6_7_8,j_7267,0.025134231,0.042592593,0.027145812
M7,j_7267,0.023852393,0.028518519,0.015410709
M5,j_7267,0.019701958,0.028518519,0.02651423
M4,j_7267,0.041161535,0.028518519,0.014405852
M8,j_7267,0.019070989,0.028518519,0.014343912
R6_5,j_7268,0.045071584,0.021111111,0.044093857
M3,j_7268,0.049091562,0.035185185,0.046740298
R2_3,j_7268,0.028252319,0.021111111,0.031054222
R1_3,j_7268,0.045136552,0.021111111,0.030764798
J5_1_2_4,j_7268,0.041092138,0.021111111,0.029312289
R4_3,j_7268,0.045661143,0.021111111,0.018531353
M4,j_7269,0.017567589,0.021111111,0.044547535
M6,j_7269,0.02992239,0.021111111,0.047529692
M2,j_7269,0.022401353,0.021111111,0.047510717
R9_8,j_7269,0.012693398,0.035185185,0.021560593
J3_2_5,j_7269,0.033658988,0.021111111,0.035083441
R8_3_7,j_7269,0.022816166,0.042592593,0.014158736
M5_1,j_7269,0.040210803,0.021111111,0.024428595
J7_4_5_6,j_7269,0.040617616,0.042592593,0.030473315
R1_4,j_7269,0.010059655,0.021111111,0.011839315
R2_1,j_7270,0.017090031,0.028518519,0.019985495
R7_6,j_7270,0.049843541,0.021111111,0.040965617
M3,j_7270,0.021626638,0.042592593,0.010695377
J5_2_4,j_7270,0.013456833,0.035185185,0.042079984
M1,j_7270,0.037788595,0.028518519,0.048465552
R4_3,j_7270,0.027109414,0.035185185,0.014080051
R6_5,j_7270,0.025385872,0.035185185,0.046411439
M1,j_7271,0.010557354,0.035185185,0.017679797
J7_1_2_3_4_5_6,j_7271,0.017198474,0.035185185,0.044230907
M3,j_7271,0.04824177,0.05,0.02292011
M4,j_7271,0.017610359,0.05,0.046424397
M5,j_7271,0.049137393,0.05,0.016450151
M2,j_7271,0.042082602,0.05,0.013917874
M6,j_7271,0.015451678,0.035185185,0.011051421
M8_2_4_7,j_7272,0.021528831,0.021111111,0.029026534
R4_3,j_7272,0.044229693,0.035185185,0.038802642
M1,j_7272,0.022608784,0.028518519,0.032302807
M5,j_7272,0.04849744,0.028518519,0.047752196
R3_5,j_7272,0.017629843,0.042592593,0.043391435
R7_6,j_7272,0.048922879,0.035185185,0.023745314
R2_1,j_7272,0.017189074,0.035185185,0.033967346
R6_5,j_7272,0.026455662,0.042592593,0.03937565
R2_1,j_7273,0.03616015,0.021111111,0.041743935
M1,j_7273,0.03365677,0.021111111,0.048436242
M5_4,j_7273,0.02669357,0.035185185,0.048346117
R8_7,j_7273,0.039961442,0.021111111,0.042191505
R7_6,j_7273,0.039257484,0.021111111,0.040279492
R3_2,j_7273,0.020267158,0.021111111,0.031799212
R4_3,j_7273,0.045700606,0.021111111,0.042064572
R6_5,j_7273,0.012775057,0.021111111,0.032372471
R3_2,j_7274,0.031921675,0.035185185,0.012521032
M4,j_7274,0.017704594,0.028518519,0.047448927
R2_1,j_7274,0.030663731,0.042592593,0.040284027
M1,j_7274,0.028690421,0.028518519,0.019708567
R6_5,j_7274,0.044806948,0.035185185,0.031587987
J5_3_4,j_7274,0.044912017,0.05,0.016522598
R2_1,j_7275,0.03295415,0.028518519,0.013437354
R5_4,j_7275,0.044135915,0.021111111,0.02771533
M1,j_7275,0.049563431,0.028518519,0.033136246
M3,j_7275,0.043233796,0.021111111,0.044351446
J4_2_3,j_7275,0.016644147,0.021111111,0.017181481
M1,j_7276,0.016054051,0.021111111,0.034932205
MergeTask,j_7277,0.026457954,0.013703704,0.027221584
M3_2,j_7278,0.041113184,0.021111111,0.034986871
R4_3,j_7278,0.046054046,0.021111111,0.01889011
R2_1,j_7278,0.043345833,0.021111111,0.037424422
M1,j_7278,0.026136257,0.021111111,0.046553591
J4_1_2,j_7279,0.037802736,0.042592593,0.048176126
J3_1_2,j_7279,0.039910596,0.042592593,0.030413685
M2,j_7279,0.018143663,0.028518519,0.012131524
M1,j_7279,0.014844199,0.028518519,0.030573861
R8_7,j_7280,0.038456264,0.021111111,0.032645618
R7_6,j_7280,0.046188123,0.021111111,0.029484612
M1,j_7280,0.046214351,0.021111111,0.049179264
R4_3,j_7280,0.033861095,0.021111111,0.039621998
R3_2,j_7280,0.038236594,0.021111111,0.035899321
R6_5,j_7280,0.017124335,0.021111111,0.012386925
R2_1,j_7280,0.033962422,0.021111111,0.047989927
M5_4,j_7280,0.046793787,0.035185185,0.044264856
J5_1_4,j_7281,0.018468675,0.028518519,0.014870711
M2,j_7281,0.03489675,0.021111111,0.03316607
M1,j_7281,0.011268073,0.035185185,0.021205457
R6_5,j_7281,0.037797172,0.021111111,0.04498131
R3_2,j_7281,0.03755018,0.021111111,0.033349282
M4_3,j_7281,0.044302411,0.035185185,0.011548456
M5,j_7282,0.013333915,0.028518519,0.01067571
M7,j_7282,0.026656478,0.028518519,0.049133197
J8_6_7,j_7282,0.024562398,0.05,0.031530677
M1,j_7282,0.025347506,0.028518519,0.046254535
J4_2_3,j_7282,0.036523584,0.05,0.011300433
M3,j_7282,0.044623029,0.028518519,0.011484694
J9_4_8,j_7282,0.042564829,0.05,0.024093404
R6_5,j_7282,0.03630736,0.035185185,0.043805732
R2_1,j_7282,0.013980822,0.035185185,0.03129291
J8_3_4_5_6_7,j_7283,0.048439878,0.05,0.017113703
